2200
7700
12100
17600
23100
28600
33000
37400
41800
46200
49500
52800
56100
59400
61600
63800
67100
70400
73700
77000
80300
81400
85800
86900
90200
91300
91300
93500
94600
93500
94600
95700
95700
95700
95700
94600
94600
93500
91300
90200
88000
84700
82500
79200
75900
71500
68200
63800
61600
57200
52800
49500
46200
42900
39600
35200
31900
28600
24200
19800
16500
11000
6600
1100
-2200
-7700
-12100
-18700
-24200
-28600
-34100
-37400
-42900
-46200
-49500
-53900
-57200
-59400
-62700
-64900
-68200
-70400
-73700
-77000
-80300
-83600
-85800
-88000
-90200
-90200
-92400
-94600
-94600
-94600
-95700
-95700
-95700
-96800
-95700
-95700
-94600
-93500
-92400
-90200
-88000
-85800
-82500
-78100
-75900
-71500
-68200
-66000
-60500
-57200
-53900
-49500
-46200
-42900
-39600
-36300
-33000
-28600
-25300
-20900
-16500
-12100
-6600
-2200
3300
8800
14300
19800
24200
30800
34100
38500
44000
47300
51700
53900
57200
60500
62700
64900
68200
70400
72600
75900
79200
82500
84700
86900
89100
91300
93500
93500
94600
94600
94600
94600
94600
94600
94600
94600
93500
92400
91300
90200
86900
84700
81400
78100
74800
71500
67100
63800
59400
56100
51700
48400
45100
41800
38500
35200
33000
28600
25300
20900
16500
11000
5500
0
-3300
-8800
-15400
-20900
-25300
-30800
-35200
-39600
-44000
-47300
-51700
-55000
-58300
-60500
-63800
-64900
-68200
-70400
-73700
-77000
-79200
-82500
-84700
-86900
-89100
-91300
-93500
-93500
-94600
-94600
-94600
-94600
-95700
-95700
-94600
-94600
-93500
-92400
-90200
-89100
-88000
-84700
-81400
-79200
-75900
-71500
-68200
-63800
-59400
-56100
-52800
-48400
-46200
-42900
-39600
-36300
-33000
-29700
-25300
-20900
-16500
-11000
-6600
-1100
5500
9900
15400
20900
26400
29700
35200
39600
44000
48400
51700
53900
58300
59400
62700
66000
68200
71500
74800
77000
80300
83600
85800
88000
90200
91300
92400
94600
93500
94600
95700
94600
94600
94600
94600
94600
93500
92400
91300
89100
86900
83600
81400
77000
74800
70400
67100
62700
59400
56100
51700
47300
45100
41800
38500
35200
31900
28600
24200
19800
14300
9900
4400
0
-5500
-11000
-16500
-20900
-26400
-30800
-35200
-40700
-44000
-47300
-50600
-55000
-58300
-60500
-63800
-66000
-69300
-71500
-74800
-77000
-81400
-83600
-85800
-88000
-90200
-92400
-93500
-93500
-94600
-95700
-94600
-96800
-95700
-95700
-95700
-94600
-93500
-92400
-91300
-89100
-86900
-83600
-81400
-78100
-73700
-70400
-67100
-63800
-59400
-56100
-51700
-48400
-46200
-41800
-38500
-35200
-30800
-28600
-24200
-19800
-15400
-9900
-5500
0
2200
7700
13200
18700
24200
28600
33000
37400
41800
45100
49500
52800
56100
59400
62700
64900
68200
69300
72600
75900
78100
81400
83600
86900
88000
91300
92400
92400
93500
94600
94600
95700
95700
95700
95700
94600
93500
92400
92400
89100
88000
85800
82500
79200
75900
72600
69300
64900
60500
57200
53900
49500
46200
42900
39600
36300
33000
28600
25300
20900
16500
11000
6600
1100
-3300
-8800
-14300
-18700
-24200
-28600
-33000
-38500
-42900
-46200
-49500
-53900
-57200
-59400
-62700
-66000
-67100
-70400
-73700
-75900
-79200
-81400
-83600
-86900
-89100
-90200
-92400
-93500
-93500
-95700
-95700
-95700
-95700
-95700
-94600
-94600
-94600
-93500
-91300
-90200
-88000
-84700
-82500
-80300
-75900
-72600
-69300
-64900
-60500
-58300
-53900
-49500
-46200
-42900
-39600
-36300
-33000
-29700
-26400
-22000
-16500
-12100
-6600
-1100
1100
6600
12100
17600
22000
27500
31900
36300
40700
45100
48400
51700
55000
58300
60500
62700
66000
69300
72600
75900
78100
80300
83600
86900
88000
90200
92400
92400
93500
93500
93500
94600
94600
94600
94600
94600
93500
92400
91300
89100
86900
85800
82500
79200
75900
72600
69300
64900
61600
57200
53900
50600
46200
42900
39600
36300
33000
29700
26400
20900
16500
13200
7700
2200
-1100
-6600
-12100
-17600
-23100
-28600
-33000
-37400
-41800
-46200
-48400
-52800
-56100
-58300
-61600
-63800
-67100
-69300
-72600
-75900
-79200
-81400
-83600
-86900
-89100
-91300
-92400
-93500
-93500
-94600
-94600
-94600
-94600
-94600
-94600
-94600
-93500
-93500
-91300
-90200
-88000
-85800
-82500
-79200
-75900
-72600
-69300
-66000
-61600
-58300
-53900
-50600
-47300
-44000
-39600
-37400
-34100
-29700
-26400
-22000
-17600
-13200
-7700
-3300
2200
7700
13200
17600
23100
28600
34100
37400
41800
46200
49500
51700
56100
58300
61600
63800
67100
70400
73700
75900
79200
81400
84700
86900
89100
90200
91300
92400
93500
93500
93500
94600
94600
94600
94600
93500
93500
91300
90200
88000
85800
83600
80300
78100
74800
71500
68200
63800
60500
57200
53900
49500
46200
42900
39600
36300
33000
28600
25300
20900
16500
12100
7700
1100
-2200
-7700
-13200
-18700
-23100
-28600
-33000
-38500
-41800
-46200
-49500
-52800
-56100
-59400
-61600
-64900
-68200
-70400
-73700
-77000
-79200
-82500
-84700
-88000
-89100
-91300
-92400
-93500
-93500
-94600
-94600
-94600
-95700
-94600
-94600
-94600
-93500
-92400
-90200
-88000
-86900
-83600
-82500
-78100
-74800
-71500
-68200
-64900
-61600
-57200
-52800
-50600
-47300
-44000
-40700
-37400
-33000
-29700
-25300
-22000
-17600
-12100
